# masse: 1
# raumintervall: 1000
# zeitintervall: 100
# zeitpunkte: 100
# raumpunkte: 1001
# ordnung: 50
# Präzision: f64
# Wiederholungen: 1000
# Zeitpunkte Änderung: 50 Gesamtmessungen: 1
# Raumpunkte Änderung: 50 Gesamtmessungen: 1
# Ordnung Änderung: 1 Gesamtmessungen: 1
# Masse Änderung: 1 Gesamtmessungen: 1000
# Plotte:
#Masse Ordnung Zeitpunkte Raumpunkte Zeit mittel_abw_betr_num_anal  mittel_betr_anal norm_betr_num

1 50 100 1001 100 0.00002141787720862191 0.028044837917149488 0.9999999999996994 
1 50 100 1001 200 0.000042773721204622124 0.02791186935183418 0.9999999999993983 
1 50 100 1001 300 0.00006407046164677985 0.027954852877118182 0.9999999999990948 
1 50 100 1001 400 0.00008481411707504969 0.02751368885146224 0.9999999999987913 
1 50 100 1001 500 0.00010457792116876903 0.027530895518901276 0.9999999999984908 
1 50 100 1001 600 0.00012448263550941463 0.028284302435907634 0.9999999999981889 
1 50 100 1001 700 0.00014654836937054457 0.02835602728209393 0.9999999999978851 
1 50 100 1001 800 0.0001708678673125602 0.027814556960530912 0.999999999997584 
1 50 100 1001 900 0.00019453110106123583 0.02808833097479049 0.9999999999972824 
1 50 100 1001 1000 0.0002153589381196401 0.028300605082760444 0.9999999999969807 
1 50 100 1001 1100 0.0002348882063964463 0.02846125776614533 0.9999999999966775 
1 50 100 1001 1200 0.0002562558941753477 0.02885117449756784 0.9999999999963758 
1 50 100 1001 1300 0.000277446198899523 0.028946995921519496 0.9999999999960735 
1 50 100 1001 1400 0.0002961709171862572 0.028527455837631558 0.999999999995771 
1 50 100 1001 1500 0.0003138633459575826 0.028261777536809515 0.9999999999954704 
1 50 100 1001 1600 0.00033476954714397407 0.02803940998645865 0.9999999999951678 
1 50 100 1001 1700 0.00035805342026877057 0.028363259654111562 0.999999999994866 
1 50 100 1001 1800 0.00038066300283307476 0.028327782287096332 0.9999999999945638 
1 50 100 1001 1900 0.0004000600645715749 0.02805846981696914 0.9999999999942604 
1 50 100 1001 2000 0.00041713260360941025 0.027762438921412072 0.9999999999939593 
1 50 100 1001 2100 0.0004363238487775181 0.027781619166856585 0.9999999999936565 
1 50 100 1001 2200 0.0004578195507807332 0.027748261891361915 0.999999999993356 
1 50 100 1001 2300 0.0004785368216946027 0.02773483389804897 0.9999999999930538 
1 50 100 1001 2400 0.0005018589232121743 0.028438724606997378 0.9999999999927541 
1 50 100 1001 2500 0.0005292774768063474 0.02875317776262915 0.9999999999924502 
1 50 100 1001 2600 0.0005562234811772649 0.028493212683107547 0.9999999999921482 
1 50 100 1001 2700 0.0005789110178838838 0.027640514092447874 0.999999999991844 
1 50 100 1001 2800 0.0005975824934373031 0.027931323164283126 0.999999999991544 
1 50 100 1001 2900 0.0006161095712858402 0.028483176426201226 0.9999999999912422 
1 50 100 1001 3000 0.0006380176267756507 0.028234411157801183 0.9999999999909387 
1 50 100 1001 3100 0.0006692450686049572 0.028133162529355982 0.9999999999906377 
1 50 100 1001 3200 0.0006961019074716616 0.02819957550959321 0.9999999999903362 
1 50 100 1001 3300 0.000712827153805703 0.027838313719688635 0.999999999990033 
1 50 100 1001 3400 0.0007246941747921271 0.027463002374640395 0.9999999999897314 
1 50 100 1001 3500 0.0007409562294021321 0.02799163564291695 0.9999999999894283 
1 50 100 1001 3600 0.000761912278491524 0.02833903375352529 0.9999999999891283 
1 50 100 1001 3700 0.0007882393497819558 0.028300019424643472 0.9999999999888245 
1 50 100 1001 3800 0.0008134900849584715 0.027980232633291725 0.9999999999885236 
1 50 100 1001 3900 0.0008315847627940479 0.028024136618941722 0.9999999999882224 
1 50 100 1001 4000 0.0008495840705399461 0.02778404170919189 0.999999999987919 
1 50 100 1001 4100 0.0008661604900252882 0.02762284356888975 0.9999999999876159 
1 50 100 1001 4200 0.0008770253715483926 0.027816438979220582 0.9999999999873144 
1 50 100 1001 4300 0.0008949102400112145 0.028388675652160435 0.9999999999870115 
1 50 100 1001 4400 0.0009257721683694396 0.028476143417890412 0.9999999999867099 
1 50 100 1001 4500 0.0009540535343412713 0.028079227302742683 0.9999999999864091 
