# masse: 1
# raumintervall: 1000
# zeitintervall: 1000
# zeitpunkte: 1000
# raumpunkte: 1000
# ordnung: 1
# Präzision: f64
# Wiederholungen: 1
# Zeitpunkte Änderung: 10 Gesamtmessungen: 1
# Raumpunkte Änderung: 10 Gesamtmessungen: 1
# Ordnung Änderung: 1 Gesamtmessungen: 1000
# Masse Änderung: 10 Gesamtmessungen: 1
# Plotte:
#Masse Ordnung Zeitpunkte Raumpunkte Zeit mittel_abw_betr_num_anal  mittel_betr_anal norm_betr_num

1 125 1000 1000 1000 0.007057288152293825 0.028308969293977127 0.9999998041053083 
1 126 1000 1000 1000 0.007074864729444484 0.028414114832962627 0.9999997949435379 
1 127 1000 1000 1000 0.0074454845498288895 0.028443274385227518 0.9999997779395257 
1 128 1000 1000 1000 0.007860050653508944 0.028406390933653047 0.9999997403606025 
1 129 1000 1000 1000 0.00834007073731499 0.02840474804620345 0.9999996955927416 
1 130 1000 1000 1000 0.008725996249184817 0.028266318939999854 0.9999996254801619 
1 131 1000 1000 1000 0.00895643217690408 0.028159447679075588 0.9999996193098983 
1 132 1000 1000 1000 0.008959333772065913 0.02820760586615275 0.9999996029010854 
1 133 1000 1000 1000 0.00935933113517216 0.028189600525490598 0.9999995663606833 
1 134 1000 1000 1000 0.009674259607911727 0.02821073137146333 0.9999995183739387 
1 135 1000 1000 1000 0.00983674111955283 0.028248685110283018 0.9999994840644643 
1 136 1000 1000 1000 0.010583933372785667 0.028135333251977673 0.9999993733263421 
1 137 1000 1000 1000 0.010983260468347543 0.028092965393140983 0.99999930809652 
1 138 1000 1000 1000 0.01131644835851028 0.028063675420357013 0.9999992334989326 
1 139 1000 1000 1000 0.011811672971429424 0.027902858112475462 0.9999991541559381 
1 140 1000 1000 1000 0.012064767814106241 0.027967852114447033 0.9999991008968075 
1 141 1000 1000 1000 0.012768184712631908 0.027943894556143996 0.9999989396971678 
1 142 1000 1000 1000 0.013003625469054165 0.028056217926590722 0.9999989243799778 
1 143 1000 1000 1000 0.012890342961930645 0.028049754673984968 0.9999988877040432 
1 144 1000 1000 1000 0.013358094399468218 0.028174749850480043 0.9999987870361534 
1 145 1000 1000 1000 0.013717658918749766 0.028030798835553532 0.9999986356575952 
1 146 1000 1000 1000 0.014432036193770512 0.027930004182188307 0.9999984641185978 
1 147 1000 1000 1000 0.014318030942223966 0.02794847896612644 0.999998434630911 
1 148 1000 1000 1000 0.014897611683196811 0.027932506522599435 0.9999983896709931 
1 149 1000 1000 1000 0.014405490197371166 0.0277793298650425 0.9999982650557605 
1 150 1000 1000 1000 0.014995602188805723 0.027755051809935753 0.9999981078640447 
1 151 1000 1000 1000 0.015331457766464444 0.02778471862588164 0.999998014054384 
1 152 1000 1000 1000 0.016231606508891147 0.027757654185232804 0.9999975622436048 
1 153 1000 1000 1000 0.016178185159423368 0.02775068811854317 0.9999974249387549 
1 154 1000 1000 1000 0.01723377563223595 0.027929294011386878 0.9999971351653341 
1 155 1000 1000 1000 0.017711210986478244 0.027896339252876413 0.9999968638867537 
1 156 1000 1000 1000 0.017876817898762328 0.027886693641086382 0.9999967874943071 
1 157 1000 1000 1000 0.018361737463427567 0.027943231089518857 0.9999965593181991 
1 158 1000 1000 1000 0.017878690702586096 0.02791991957846971 0.9999964527911899 
1 159 1000 1000 1000 0.01844004517309919 0.027782225437689597 0.9999962172031367 
1 160 1000 1000 1000 0.018950268953899764 0.027907517929800927 0.9999959357105935 
1 161 1000 1000 1000 0.01919355026780563 0.027854163874007923 0.9999954889942843 
1 162 1000 1000 1000 0.019621030809962733 0.027836403407667437 0.9999949204556469 
1 163 1000 1000 1000 0.020862113316110004 0.02789903858329543 0.9999947435657757 
1 164 1000 1000 1000 0.021149515120958397 0.027691394985769436 0.9999940645673622 
1 165 1000 1000 1000 0.021517544037701158 0.02774890621487335 0.999993660837061 
1 166 1000 1000 1000 0.02190963889409458 0.027800998370457845 0.9999933775041283 
1 167 1000 1000 1000 0.02192642458308479 0.027690774376952523 0.9999931091912259 
1 168 1000 1000 1000 0.0218688361903536 0.027725822429758924 0.9999929680976221 
1 169 1000 1000 1000 0.022554777909294606 0.027686939213850365 0.9999926447079962 
1 170 1000 1000 1000 0.02246513910421762 0.027696508176497995 0.9999922515113475 
1 171 1000 1000 1000 0.023056354949199772 0.02782172967670617 0.9999915786676851 
1 172 1000 1000 1000 0.023565962418445836 0.027765691836302953 0.9999904508990476 
1 173 1000 1000 1000 0.023545049755034318 0.027851217222950368 0.9999899955218187 
1 174 1000 1000 1000 0.023991076628853147 0.027835387724852646 0.9999890225604225 
1 175 1000 1000 1000 0.024412599488600775 0.027825418727726956 0.9999881940472187 
1 176 1000 1000 1000 0.024531270733318247 0.027911088044840833 0.9999875006633278 
1 177 1000 1000 1000 0.024984332171834656 0.027810704863975605 0.9999864325686205 
1 178 1000 1000 1000 0.024780985654012985 0.027794474459786087 0.9999857529399421 
1 179 1000 1000 1000 0.024693790641865634 0.027758501349691694 0.9999852494366297 
1 180 1000 1000 1000 0.024857759834246592 0.027799912876651983 0.9999849715588128 
1 181 1000 1000 1000 0.024757212211465297 0.027711492331236202 0.9999840090769828 
1 182 1000 1000 1000 0.025046641677639182 0.027837346129222996 0.9999829135156386 
1 183 1000 1000 1000 0.024761168643593384 0.027774558469906178 0.9999824912867499 
1 184 1000 1000 1000 0.02513613203579336 0.027698955306625903 0.9999800507369297 
1 185 1000 1000 1000 0.02537408114090442 0.02771557421492154 0.9999797437027056 
1 186 1000 1000 1000 0.025335886069077326 0.02775887098958932 0.9999789100408757 
1 187 1000 1000 1000 0.025289877000360353 0.02771697047220913 0.9999778405283585 
1 188 1000 1000 1000 0.025548316901845936 0.027783890377186524 0.9999764423686072 
1 189 1000 1000 1000 0.025422323388797168 0.02774352305792346 0.9999761623227291 
1 190 1000 1000 1000 0.025764439658767836 0.027837156973210868 0.9999717311115952 
1 191 1000 1000 1000 0.02607571249157901 0.027816352873173404 0.9999684178017144 
1 192 1000 1000 1000 0.02604427506588084 0.02777226967778362 0.9999661263688518 
1 193 1000 1000 1000 0.025935812410717286 0.027808717653562985 0.9999642557098519 
1 194 1000 1000 1000 0.025921337893873714 0.027670836315335994 0.9999630982950966 
1 195 1000 1000 1000 0.025933105570362467 0.027706314398876556 0.999961462248776 
1 196 1000 1000 1000 0.02588488102543067 0.027699832502248015 0.9999608285907237 
1 197 1000 1000 1000 0.025838612180606152 0.0276224324194562 0.999958587559853 
1 198 1000 1000 1000 0.025750246278523355 0.027572113096374598 0.9999561576488013 
1 199 1000 1000 1000 0.025759032186009907 0.02760944669314026 0.9999553850717837 
1 200 1000 1000 1000 0.025660112329474922 0.027666753740139 0.9999512737980083 
1 201 1000 1000 1000 0.025647635629959073 0.027616919656600982 0.9999506379559873 
1 202 1000 1000 1000 0.02562348636100299 0.027598597680734447 0.9999490051928545 
1 203 1000 1000 1000 0.02556732633999754 0.027612798793786697 0.9999454776830115 
1 204 1000 1000 1000 0.025459268367168313 0.027650846016998538 0.9999383710788865 
1 205 1000 1000 1000 0.02543161136686215 0.02763382751462914 0.9999350882123906 
1 206 1000 1000 1000 0.025405626371371365 0.027575509916031467 0.9999309204905229 
1 207 1000 1000 1000 0.02541096829972326 0.02762921765198601 0.9999282072975976 
1 208 1000 1000 1000 0.02551073609941364 0.027669958828390483 0.9999233182536632 
1 209 1000 1000 1000 0.025355533583731375 0.027581246121921317 0.9999163502403523 
1 210 1000 1000 1000 0.025442904014115596 0.027629352277815253 0.9999047159351045 
1 211 1000 1000 1000 0.025401508930705974 0.027507334167821983 0.9999037466382273 
1 212 1000 1000 1000 0.025641202240002155 0.0275272796141507 0.9998948159250739 
1 213 1000 1000 1000 0.025784509326894738 0.02758750727858482 0.9998882014892538 
1 214 1000 1000 1000 0.026107102931049928 0.02768395805199065 0.9998811694728932 
1 215 1000 1000 1000 0.026162027481187462 0.0275841093032219 0.999870566933538 
1 216 1000 1000 1000 0.026292917040819454 0.027543779525948078 0.9998692009609464 
1 217 1000 1000 1000 0.026860876330984083 0.02757892186909964 0.9998529140581376 
1 218 1000 1000 1000 0.027004715477647004 0.027551277500768193 0.9998423465210399 
1 219 1000 1000 1000 0.027130740809796678 0.02750797255027899 0.9998338108107075 
1 220 1000 1000 1000 0.027190137149586138 0.02754148014803451 0.9998294748259638 
