# masse: 1
# raumintervall: 1000
# zeitintervall: 1000
# zeitpunkte: 1000
# raumpunkte: 1001
# ordnung: 50
# Präzision: f64
# Wiederholungen: 1000
# Zeitpunkte Änderung: 50 Gesamtmessungen: 1
# Raumpunkte Änderung: 50 Gesamtmessungen: 1
# Ordnung Änderung: 1 Gesamtmessungen: 1
# Masse Änderung: 1 Gesamtmessungen: 1000
# Plotte:
#Masse Ordnung Zeitpunkte Raumpunkte Zeit mittel_abw_betr_num_anal  mittel_betr_anal norm_betr_num

1 50 1000 1001 1000 0.0002153589381196401 0.028300605082760444 0.9999999999969807 
1 50 1000 1001 2000 0.00041713260360941025 0.027762438921412072 0.9999999999939593 
1 50 1000 1001 3000 0.0006380176267756507 0.028234411157801183 0.9999999999909387 
1 50 1000 1001 4000 0.0008495840705399461 0.02778404170919189 0.999999999987919 
1 50 1000 1001 5000 0.0010516282479401393 0.027809417162401585 0.9999999999848985 
1 50 1000 1001 6000 0.0012902265201897988 0.028786574477108223 0.9999999999818786 
1 50 1000 1001 7000 0.001500393875745096 0.027998588297224913 0.9999999999788577 
1 50 1000 1001 8000 0.001649495086492301 0.02882079830537826 0.999999999975838 
1 50 1000 1001 9000 0.00190263360847047 0.028739413869468523 0.9999999999728171 
1 50 1000 1001 10000 0.002123249298048379 0.02859931293403425 0.9999999999697972 
1 50 1000 1001 11000 0.0022464846574449084 0.02851078310819096 0.9999999999667775 
1 50 1000 1001 12000 0.0025207055189050446 0.028497164829076934 0.9999999999637574 
1 50 1000 1001 13000 0.0027563611159944785 0.028259174687557186 0.999999999960737 
1 50 1000 1001 14000 0.002869228491298756 0.028242740722652083 0.9999999999577166 
1 50 1000 1001 15000 0.0030716979875545286 0.0289041475504588 0.9999999999546961 
1 50 1000 1001 16000 0.0032974728928364637 0.02801563578431437 0.9999999999516741 
1 50 1000 1001 17000 0.0035014065436805783 0.0262162918898379 0.9999999999486543 
1 50 1000 1001 18000 0.003565364155095448 0.027572067702406736 0.9999999999456338 
1 50 1000 1001 19000 0.0038568172192645815 0.02786402894839801 0.9999999999426135 
1 50 1000 1001 20000 0.004113852993363448 0.028576118891447712 0.9999999999395939 
1 50 1000 1001 21000 0.004436098581113618 0.028048370212461537 0.9999999999365735 
1 50 1000 1001 22000 0.004402485242397091 0.02721123544551736 0.9999999999335529 
1 50 1000 1001 23000 0.004664640546446395 0.02807167162216948 0.9999999999305341 
1 50 1000 1001 24000 0.0050133173161809015 0.027159480847201906 0.9999999999275133 
1 50 1000 1001 25000 0.005135236036113514 0.027614704877796034 0.9999999999244948 
1 50 1000 1001 26000 0.005417358362447988 0.026943859572157912 0.9999999999214728 
1 50 1000 1001 27000 0.005696148571513931 0.027789475645871673 0.9999999999184531 
1 50 1000 1001 28000 0.0060401505667436566 0.027377385471044926 0.9999999999154319 
1 50 1000 1001 29000 0.006087816158768611 0.02768380871998262 0.9999999999124126 
1 50 1000 1001 30000 0.006161116539555916 0.02845637759380685 0.9999999999093918 
1 50 1000 1001 31000 0.00647349005801992 0.0278466821789946 0.999999999906372 
1 50 1000 1001 32000 0.006632278836342594 0.02775014260058407 0.9999999999033508 
1 50 1000 1001 33000 0.00708243307714695 0.02811212664769633 0.9999999999003303 
1 50 1000 1001 34000 0.007250983146945549 0.02820779771478733 0.9999999998973088 
1 50 1000 1001 35000 0.007405872276192077 0.028042945229488234 0.9999999998942904 
1 50 1000 1001 36000 0.007559805310654111 0.02755051852692069 0.9999999998912683 
1 50 1000 1001 37000 0.007420489130499871 0.028161417907004663 0.9999999998882483 
1 50 1000 1001 38000 0.007656598180352724 0.02797039006498673 0.9999999998852285 
