# masse: 1
# raumintervall: 1000
# zeitintervall: 1000
# zeitpunkte: 708
# raumpunkte: 1001
# ordnung: 50
# Präzision: f64
# Wiederholungen: 150
# Zeitpunkte Änderung: 50 Gesamtmessungen: 1
# Raumpunkte Änderung: 50 Gesamtmessungen: 1
# Ordnung Änderung: 1 Gesamtmessungen: 1
# Masse Änderung: 1 Gesamtmessungen: 150
# Plotte:
#Masse Ordnung Zeitpunkte Raumpunkte Zeit mittel_abw_betr_num_anal  mittel_betr_anal norm_betr_num

1 50 708 1001 1000.0000000000144 0.0002153589766512806 0.028300605082760437 0.9999999999830211 
1 50 708 1001 1999.9999999999554 0.00041713267745961024 0.02776243892141222 0.999999999966044 
1 50 708 1001 3000.0000000000477 0.0006380177410593466 0.02823441115780098 0.9999999999490661 
1 50 708 1001 4000.000000000148 0.0008495842267140172 0.027784041709191205 0.9999999999320861 
1 50 708 1001 4999.999999999956 0.0010516284303939301 0.027809417162401585 0.9999999999151099 
1 50 708 1001 5999.999999999734 0.0012902267521211542 0.028786574477107033 0.9999999998981325 
1 50 708 1001 6999.9999999995125 0.0015003941405519658 0.027998588297223365 0.999999999881153 
1 50 708 1001 7999.999999999291 0.0016494953913587474 0.028820798305380604 0.9999999998641762 
1 50 708 1001 8999.999999999589 0.0019026339276387572 0.02873941386946901 0.9999999998471979 
1 50 708 1001 10000.000000000011 0.0021232496772643117 0.02859931293403426 0.9999999998302207 
1 50 708 1001 11000.000000000433 0.0022464850600509485 0.028510783108190538 0.9999999998132428 
1 50 708 1001 12000.000000000855 0.0025207059552639715 0.028497164829073877 0.999999999796265 
1 50 708 1001 13000.000000001277 0.002756361616990857 0.028259174687555396 0.9999999997792863 
1 50 708 1001 14000.000000001699 0.0028692290011709982 0.028242740722660767 0.9999999997623076 
1 50 708 1001 15000.000000002121 0.0030716985489348393 0.02890414755045382 0.9999999997453297 
1 50 708 1001 16000.000000002543 0.0032974734968092526 0.028015635784327482 0.9999999997283522 
1 50 708 1001 17000.000000002965 0.003501407196999221 0.026216291889849797 0.9999999997113735 
1 50 708 1001 18000.000000003387 0.0035653647862353747 0.027572067702389885 0.9999999996943968 
1 50 708 1001 19000.00000000381 0.003856817930524992 0.027864028948394782 0.9999999996774178 
1 50 708 1001 20000.00000000423 0.004113853733365402 0.028576118891467425 0.9999999996604411 
1 50 708 1001 21000.000000004653 0.0044360993586735255 0.02804837021243411 0.9999999996434616 
1 50 708 1001 22000.000000005075 0.004402486026187323 0.027211235445486603 0.9999999996264824 
1 50 708 1001 23000.000000005497 0.004664641425560698 0.028071671622171966 0.9999999996095048 
1 50 708 1001 24000.00000000592 0.0050133182086454535 0.027159480847192077 0.9999999995925267 
1 50 708 1001 25000.00000000634 0.005135236906822943 0.02761470487777664 0.9999999995755505 
1 50 708 1001 26000.000000006763 0.005417359310914317 0.026943859572185636 0.9999999995585714 
1 50 708 1001 27000.000000007185 0.005696149578836254 0.027789475645850662 0.9999999995415947 
1 50 708 1001 28000.000000007607 0.006040151626732105 0.027377385471049363 0.9999999995246173 
1 50 708 1001 29000.00000000803 0.006087817175085417 0.027683808719966962 0.9999999995076392 
1 50 708 1001 30000.00000000845 0.0061611176068052985 0.028456377593867505 0.9999999994906602 
1 50 708 1001 31000.000000008873 0.0064734912069407185 0.02784668217897082 0.9999999994736818 
1 50 708 1001 32000.000000009295 0.006632279988306062 0.027750142600534603 0.9999999994567036 
1 50 708 1001 33000.00000000912 0.007082434271118211 0.028112126647709394 0.9999999994397272 
1 50 708 1001 34000.00000000696 0.007250984352461854 0.028207797714794182 0.9999999994227493 
1 50 708 1001 35000.00000000481 0.007405873514249041 0.028042945229520548 0.9999999994057688 
1 50 708 1001 36000.000000002656 0.007559806553103862 0.02755051852693325 0.999999999388793 
1 50 708 1001 37000.0000000005 0.007420490383258731 0.028161417907006908 0.9999999993718147 
1 50 708 1001 37999.99999999835 0.007656599455561197 0.027970390064984335 0.9999999993548362 
1 50 708 1001 38999.999999996195 0.007786708084266658 0.027173341314623387 0.9999999993378585 
1 50 708 1001 39999.99999999404 0.008358071817827273 0.02799201945603191 0.9999999993208801 
1 50 708 1001 40999.99999999189 0.008396065811602805 0.02838504023446018 0.9999999993039023 
1 50 708 1001 41999.99999998973 0.008711935186211906 0.028551120203177544 0.9999999992869255 
1 50 708 1001 42999.99999998758 0.008895592904185514 0.02834525513850877 0.9999999992699479 
1 50 708 1001 43999.999999985426 0.008723360325718566 0.02788505745772977 0.9999999992529698 
1 50 708 1001 44999.99999998327 0.009295516766020789 0.02784148797532621 0.9999999992359916 
1 50 708 1001 45999.99999998112 0.00931789979218936 0.02841539405646396 0.9999999992190132 
1 50 708 1001 46999.999999978965 0.009157765629209546 0.02794113561225276 0.999999999202035 
1 50 708 1001 47999.99999997681 0.009872046877928331 0.0283992547668027 0.999999999185057 
1 50 708 1001 48999.99999997466 0.009984269495731574 0.02742787426782554 0.9999999991680802 
1 50 708 1001 49999.999999972504 0.010407455644051742 0.02794081904151305 0.9999999991511022 
1 50 708 1001 50999.99999997035 0.01032161210249945 0.027774394914089853 0.9999999991341236 
1 50 708 1001 51999.9999999682 0.010383062177428869 0.028732354116426446 0.9999999991171467 
1 50 708 1001 52999.99999996604 0.010652085593648573 0.027524083109320974 0.9999999991001679 
1 50 708 1001 53999.99999996389 0.010676590889624466 0.027510866020196992 0.9999999990831901 
1 50 708 1001 54999.999999961736 0.010914897076745837 0.027683334005478913 0.9999999990662113 
1 50 708 1001 55999.99999995958 0.01163568096509767 0.028438571638919448 0.9999999990492329 
1 50 708 1001 56999.99999995743 0.011514922571708778 0.028380712038713604 0.9999999990322559 
1 50 708 1001 57999.999999955275 0.011719537138281057 0.027387615524939273 0.9999999990152755 
1 50 708 1001 58999.99999995312 0.012116877071744126 0.02865967018063485 0.9999999989982997 
1 50 708 1001 59999.99999995097 0.012184472645496132 0.028537196987437913 0.9999999989813222 
1 50 708 1001 60999.999999948814 0.012201051387482576 0.028415073699727525 0.9999999989643438 
1 50 708 1001 61999.99999994666 0.012031300154316922 0.0273109237319554 0.9999999989473649 
1 50 708 1001 62999.999999944506 0.012211242681946717 0.028738687244756846 0.9999999989303865 
1 50 708 1001 63999.99999994235 0.01264554829248281 0.028361410562749774 0.9999999989134094 
1 50 708 1001 64999.9999999402 0.013125676995318379 0.027737811943972027 0.9999999988964311 
1 50 708 1001 65999.99999993805 0.013071184561202693 0.029091142186130164 0.9999999988794523 
1 50 708 1001 66999.9999999359 0.013268711371436481 0.028358101866982247 0.9999999988624761 
1 50 708 1001 67999.99999993375 0.013012360026906283 0.02828837838936289 0.9999999988454984 
1 50 708 1001 68999.99999993159 0.013681143343502877 0.028291177901112772 0.9999999988285213 
1 50 708 1001 69999.99999992944 0.01367429450098736 0.027848153201871367 0.999999998811541 
1 50 708 1001 70999.99999992728 0.013901625357930669 0.027179304033670644 0.9999999987945629 
1 50 708 1001 71999.99999992513 0.014300618923655363 0.02880719623077729 0.9999999987775864 
1 50 708 1001 72999.99999992298 0.013972863290166108 0.027545407574847563 0.9999999987606097 
1 50 708 1001 73999.99999992082 0.014548158467858289 0.027448533280462404 0.9999999987436297 
1 50 708 1001 74999.99999991867 0.014546160621740906 0.028587881961005254 0.9999999987266507 
1 50 708 1001 75999.99999991652 0.01448973572671843 0.02829356408344603 0.9999999987096736 
1 50 708 1001 76999.99999991436 0.01519802737397228 0.028100168623974905 0.999999998692695 
1 50 708 1001 77999.99999991221 0.015073907896645292 0.02813012214248559 0.9999999986757174 
