#Masse Ordnung Zeitpunkte Raumpunkte Zeit mittel_abw_betr_num_anal  mittel_betr_anal norm_betr_num

1 50 49 250 1000.0000000000007 0.003431915555106471 0.028287988513230406 0.9999910138082877 
1 50 99 350 999.9999999999975 0.001759461728413592 0.028290458780947755 0.9999997072346438 
1 50 149 450 1000.000000000002 0.0010656113106692437 0.028294624905940348 0.9999999606650877 
1 50 199 500 999.9999999999993 0.0008633159657909373 0.02829741880155268 0.9999999906433663 
1 50 249 550 1000.0000000000017 0.0007134996013948792 0.028299699115171353 0.9999999969252581 
1 50 299 650 999.9999999999935 0.000510842852327166 0.028299844538039614 0.999999998755419 
1 50 349 700 999.9999999999934 0.00044046072092073944 0.028299559752877568 0.9999999994234356 
1 50 399 750 1000.0000000000063 0.0003836792814259056 0.02829856440063368 0.99999999970393 
1 50 449 800 999.9999999999958 0.00033721376041047346 0.028299117849993533 0.9999999998355339 
1 50 499 800 1000.0000000000119 0.0003372136514487533 0.028299117849993474 0.9999999999029919 
1 50 549 850 999.9999999999947 0.00029870136171262357 0.028300071847057354 0.9999999999397012 
1 50 599 900 1000.0000000000022 0.00026642349061433936 0.028300612199336096 0.9999999999609351 
1 50 649 950 999.9999999999845 0.00023910848299069678 0.028300917323391572 0.9999999999737996 
1 50 699 950 1000.0000000000068 0.00023910846428594162 0.028300917323391548 0.999999999981922 
1 50 749 1000 999.9999999999878 0.00021578928653868628 0.028300809177741425 0.9999999999871904 
1 50 799 1050 999.9999999999925 0.00019572046980700762 0.02830065710030975 0.9999999999907148 
1 50 849 1050 999.9999999999824 0.00019572046295863524 0.028300657100309778 0.9999999999931449 
1 50 899 1100 999.9999999999766 0.0001783253088772899 0.02830031691488222 0.9999999999948476 
1 50 949 1150 1000.0000000000114 0.0001631501694312938 0.028300260306586566 0.9999999999960658 
1 50 999 1150 999.9999999999909 0.00016315016646125042 0.028300260306586524 0.9999999999969563 
1 50 1049 1200 1000.0000000000175 0.00014983211060277235 0.028300712752432677 0.9999999999976149 
1 50 1099 1250 1000.0000000000074 0.00014049696788092766 0.028301002321493345 1.0000011552632475 
1 50 1149 1250 1000.0000000000191 0.0001380799327309107 0.028301002321493327 0.9999999999984834 
1 50 1199 1300 1000.0000000000142 0.00012765803085755997 0.028301174655604666 0.999999999998776 
1 50 1249 1300 999.9999999999994 0.00012765802990850238 0.028301174655604697 0.9999999999990044 
1 50 1299 1350 1000.0000000000211 0.00011837301599497767 0.028301171587214576 0.9999999999991793 
1 50 1349 1350 999.9999999999861 0.00011837301535064186 0.028301171587214676 0.9999999999993184 
1 50 1399 1400 999.9999999999742 0.00011006517241417544 0.0283010755512972 0.9999999999994331 
1 50 1449 1400 999.9999999999694 0.00011006517196905607 0.028301075551297208 0.9999999999995245 
1 50 1499 1450 999.9999999999814 0.00010260216773659136 0.02830091297829539 0.9999999999995997 
1 50 1549 1450 1000.0000000000099 0.00010260216742391516 0.028300912978295397 0.9999999999996603 
1 50 1599 1500 999.9999999999615 0.00009587333378987432 0.028300795003433923 0.9999999999997063 
1 50 1649 1500 1000.0000000000314 0.00009587333356898702 0.028300795003433982 0.99999999999975 
1 50 1699 1550 999.9999999999873 0.00008978535505822697 0.028300976101183272 0.9999999999997863 
1 50 1749 1550 1000.0000000000089 0.00008978535489023063 0.02830097610118322 0.9999999999998127 
1 50 1799 1550 999.9999999999848 0.00008978535473878873 0.02830097610118325 0.99999999999984 
1 50 1849 1600 1000.0000000000167 0.00008425932441839172 0.028301161875801308 0.9999999999998596 
1 50 1899 1600 1000.0000000000297 0.00008425932430749723 0.028301161875801294 0.999999999999877 
1 50 1949 1650 1000.0000000000508 0.0000792282030822016 0.028301272150498945 0.9999999999998912 
1 50 1999 1650 999.999999999966 0.00007922820298375052 0.028301272150498918 0.9999999999999042 
